SSerial connected. Beginning program...
Data is in CSV format below
0,0,3546050,0,phantom
27,-53,920800,82,
27,-53,920800,82,
27,-53,920800,82,
28,-53,920800,82,
27,-53,920800,82,
27,-53,920800,82,
27,-53,920800,82,
27,-53,920800,82,
28,-53,920800,82,
27,-53,920800,82,
0,0,3611587,0,phantom
27,-52,924400,82,
27,-51,924400,82,
Tag recording finished
27,-52,924400,82,
1,-24,11271982,121,phantom
Unknown error
Unknown error
0,0,3677132,0,phantom
26,-51,927000,71,
26,-52,927000,71,
2,-59,927000,111,
27,-52,927000,71,
29,-58,927000,86,
27,-52,927000,71,
29,-58,927000,86,
27,-52,927000,71,
29,-58,927000,86,
27,-51,927000,71,
27,-51,927000,71,
26,-51,927000,71,
0,0,3808206,0,phantom
27,-51,925400,71,
Unknown error
0,0,3808206,0,phantom
28,-53,921400,71,
28,-53,921400,71,
28,-52,921400,71,
28,-53,921400,71,
28,-53,921400,71,
28,-53,921400,71,
28,-53,921400,71,
28,-53,921400,71,
28,-53,921400,71,
28,-52,921400,71,
0,0,3742669,0,phantom
27,-52,923400,71,
27,-52,923400,71,
27,-52,923400,71,
28,-52,923400,71,
27,-53,923400,71,
27,-53,923400,71,
28,-52,923400,71,
27,-52,923400,71,
27,-53,923400,71,
27,-53,923400,71,
0,0,3742669,0,phantom
27,-52,925600,71,
27,-52,925600,71,
27,-52,925600,71,
27,-52,925600,71,
27,-52,925600,71,
27,-52,925600,71,
27,-52,925600,71,
0,0,2621467,0,phantom
0,0,15224913,0,phantom
0,0,3677132,0,phantom
136,110,16777215,17,phantom
0,0,3808206,0,phantom
28,-53,919400,71,
28,-53,919400,71,
28,-53,919400,71,
28,-53,919400,71,
28,-53,919400,71,
28,-53,919400,71,
28,-53,919400,71,
28,-53,919400,71,
28,-53,919400,71,
28,-53,919400,71,
0,0,3808206,0,phantom
28,-53,921200,71,
28,-52,921200,71,
28,-53,921200,71,
28,-53,921200,71,
28,-53,921200,71,
28,-53,921200,71,
28,-53,921200,71,
28,-52,921200,71,
28,-53,921200,71,
28,-53,921200,71,
0,0,3808206,0,phantom
27,-52,926600,71,
27,-52,926600,71,
27,-52,926600,71,
27,-52,926600,71,
27,-52,926600,71,
27,-52,926600,71,
26,-52,926600,71,
0,0,2621467,0,phantom
0,0,15355987,0,phantom
0,0,3808206,0,phantom
16,-1,16777215,14,phantom
Unknown error
Unknown error
Unknown error
26,-52,926400,71,
27,-52,926400,71,
27,-52,926400,71,
27,-52,926400,71,
27,-52,926400,71,
27,-52,926400,71,
0,0,2621467,0,phantom
0,0,15487061,0,phantom
0,0,3742669,0,phantom
16,-1,16777215,14,phantom
0,0,3808206,0,phantom
28,-53,917600,71,
28,-53,917600,71,
28,-53,917600,71,
28,-53,917600,71,
28,-53,917600,71,
28,-53,917600,71,
28,-53,917600,71,
28,-53,917600,71,
28,-53,917600,71,
