SSerial connected. Beginning program...
Data is in CSV format below
0,0,4135883,0,phantom
26,-52,922200,82,
26,-52,922200,82,
26,-52,922200,82,
26,-52,922200,82,
26,-52,922200,82,
26,-52,922200,82,
26,-52,922200,82,
26,-52,922200,82,
26,-52,922200,82,
26,-52,922200,82,
Tag recording finished
0,0,4135883,0,phantom
26,-52,922400,82,
26,-52,922600,71,
27,-52,922600,71,
27,-52,922600,71,
27,-52,922600,71,
0,0,4135883,0,phantom
27,-52,921600,71,
27,-52,921600,71,
27,-52,921600,71,
27,-52,921600,71,
27,-52,921600,71,
27,-52,921600,71,
27,-52,921600,71,
0,0,2621467,0,phantom
0,0,15290448,0,phantom
0,0,4135883,0,phantom
1,-1,16777215,30,phantom
Unknown error
Unknown error
Unknown error
0,0,4201396,0,phantom
26,-52,926200,71,
26,-52,926200,71,
26,-52,926200,71,
26,-52,926200,71,
26,-52,926200,71,
26,-52,926200,71,
26,-52,926200,71,
26,-52,926200,71,
26,-52,926200,71,
0,0,4135883,0,phantom
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
27,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
26,-52,925000,71,
27,-52,925000,71,
26,-52,925000,71,
0,0,4266933,0,phantom
28,-52,918600,71,
28,-52,918600,71,
27,-52,918600,71,
28,-53,918600,71,
28,-52,918600,71,
28,-52,918600,71,
28,-52,918600,71,
0,0,2621466,0,phantom
0,0,15355987,0,phantom
0,0,4266933,0,phantom
16,-1,16777215,14,phantom
Unknown error
0,0,4266933,0,phantom
28,-52,919400,71,
28,-52,919400,71,
28,-53,919400,71,
27,-53,919400,71,
28,-52,919400,71,
27,-52,919400,71,
28,-53,919400,71,
28,-52,919400,71,
28,-53,919400,71,
28,-52,919400,71,
0,0,4201396,0,phantom
27,-52,921200,71,
27,-52,921200,71,
27,-52,921200,71,
27,-52,921200,71,
27,-53,921200,71,
27,-52,921200,71,
27,-52,921200,71,
